s,Pa,Pa,Pa,C,C,C,kg/m3,kg/m3,kg/m3
Time,"Pres 1","Pres 2","Pres 3","Temp 1","Temp 2","Temp 3","Dens 1","Dens 2","Dens 3"
 5.8320306E+002, 4.9841058E+004, 4.9841058E+004, 4.9841058E+004, 5.4521446E+001, 5.4529385E+001, 5.4555940E+001, 1.5953250E+000, 1.5952863E+000, 1.5951571E+000
 5.8383551E+002, 4.9841058E+004, 4.9841058E+004, 4.9841058E+004, 5.4521419E+001, 5.4529567E+001, 5.4555978E+001, 1.5953251E+000, 1.5952854E+000, 1.5951569E+000
 5.8446797E+002, 4.9841058E+004, 4.9841058E+004, 4.9841058E+004, 5.4521406E+001, 5.4529774E+001, 5.4556018E+001, 1.5953252E+000, 1.5952844E+000, 1.5951567E+000
 5.8502137E+002, 4.9841058E+004, 4.9841058E+004, 4.9841058E+004, 5.4521402E+001, 5.4529983E+001, 5.4556054E+001, 1.5953252E+000, 1.5952834E+000, 1.5951565E+000
 5.8565382E+002, 4.9841058E+004, 4.9841058E+004, 4.9841058E+004, 5.4521398E+001, 5.4530205E+001, 5.4556089E+001, 1.5953252E+000, 1.5952823E+000, 1.5951563E+000
 5.8620722E+002, 4.9841058E+004, 4.9841058E+004, 4.9841058E+004, 5.4521392E+001, 5.4530439E+001, 5.4556123E+001, 1.5953252E+000, 1.5952812E+000, 1.5951562E+000
 5.8683968E+002, 4.9841058E+004, 4.9841058E+004, 4.9841058E+004, 5.4521388E+001, 5.4530686E+001, 5.4556156E+001, 1.5953253E+000, 1.5952800E+000, 1.5951560E+000
 5.8747213E+002, 4.9841058E+004, 4.9841058E+004, 4.9841058E+004, 5.4521389E+001, 5.4530962E+001, 5.4556189E+001, 1.5953253E+000, 1.5952787E+000, 1.5951558E+000
 5.8802553E+002, 4.9841058E+004, 4.9841058E+004, 4.9841058E+004, 5.4521404E+001, 5.4531233E+001, 5.4556219E+001, 1.5953252E+000, 1.5952773E+000, 1.5951557E+000
 5.8865799E+002, 4.9841058E+004, 4.9841058E+004, 4.9841058E+004, 5.4521430E+001, 5.4531513E+001, 5.4556247E+001, 1.5953251E+000, 1.5952760E+000, 1.5951556E+000
 5.8921139E+002, 4.9841058E+004, 4.9841058E+004, 4.9841058E+004, 5.4521462E+001, 5.4531796E+001, 5.4556274E+001, 1.5953249E+000, 1.5952746E+000, 1.5951554E+000
 5.8984384E+002, 4.9841058E+004, 4.9841058E+004, 4.9841058E+004, 5.4521500E+001, 5.4532078E+001, 5.4556299E+001, 1.5953247E+000, 1.5952732E+000, 1.5951553E+000
 5.9047630E+002, 4.9841058E+004, 4.9841058E+004, 4.9841058E+004, 5.4521548E+001, 5.4532378E+001, 5.4556324E+001, 1.5953245E+000, 1.5952718E+000, 1.5951552E+000
 5.9102969E+002, 4.9841058E+004, 4.9841058E+004, 4.9841058E+004, 5.4521603E+001, 5.4532658E+001, 5.4556345E+001, 1.5953242E+000, 1.5952704E+000, 1.5951551E+000
 5.9166215E+002, 4.9841058E+004, 4.9841058E+004, 4.9841058E+004, 5.4521668E+001, 5.4532936E+001, 5.4556365E+001, 1.5953239E+000, 1.5952690E+000, 1.5951550E+000
 5.9221555E+002, 4.9841058E+004, 4.9841058E+004, 4.9841058E+004, 5.4521741E+001, 5.4533214E+001, 5.4556383E+001, 1.5953235E+000, 1.5952677E+000, 1.5951549E+000
 5.9284800E+002, 4.9841058E+004, 4.9841058E+004, 4.9841058E+004, 5.4521818E+001, 5.4533490E+001, 5.4556399E+001, 1.5953232E+000, 1.5952663E+000, 1.5951548E+000
 5.9340140E+002, 4.9841058E+004, 4.9841058E+004, 4.9841058E+004, 5.4521898E+001, 5.4533764E+001, 5.4556412E+001, 1.5953228E+000, 1.5952650E+000, 1.5951548E+000
 5.9403386E+002, 4.9841058E+004, 4.9841058E+004, 4.9841058E+004, 5.4521980E+001, 5.4534036E+001, 5.4556424E+001, 1.5953224E+000, 1.5952637E+000, 1.5951547E+000
 5.9466631E+002, 4.9841058E+004, 4.9841058E+004, 4.9841058E+004, 5.4522071E+001, 5.4534324E+001, 5.4556435E+001, 1.5953219E+000, 1.5952623E+000, 1.5951546E+000
 5.9521971E+002, 4.9841058E+004, 4.9841058E+004, 4.9841058E+004, 5.4522160E+001, 5.4534592E+001, 5.4556442E+001, 1.5953215E+000, 1.5952610E+000, 1.5951546E+000
 5.9585217E+002, 4.9841058E+004, 4.9841057E+004, 4.9841058E+004, 5.4522245E+001, 5.4534858E+001, 5.4556448E+001, 1.5953211E+000, 1.5952597E+000, 1.5951546E+000
 5.9640557E+002, 4.9841058E+004, 4.9841057E+004, 4.9841058E+004, 5.4522321E+001, 5.4535123E+001, 5.4556451E+001, 1.5953207E+000, 1.5952584E+000, 1.5951546E+000
 5.9703802E+002, 4.9841058E+004, 4.9841057E+004, 4.9841058E+004, 5.4522387E+001, 5.4535385E+001, 5.4556453E+001, 1.5953204E+000, 1.5952571E+000, 1.5951546E+000
 5.9767048E+002, 4.9841058E+004, 4.9841057E+004, 4.9841057E+004, 5.4522448E+001, 5.4535662E+001, 5.4556452E+001, 1.5953201E+000, 1.5952558E+000, 1.5951546E+000
 5.9822388E+002, 4.9841057E+004, 4.9841057E+004, 4.9841057E+004, 5.4522498E+001, 5.4535919E+001, 5.4556449E+001, 1.5953199E+000, 1.5952545E+000, 1.5951546E+000
 5.9885633E+002, 4.9841057E+004, 4.9841057E+004, 4.9841057E+004, 5.4522533E+001, 5.4536174E+001, 5.4556444E+001, 1.5953197E+000, 1.5952533E+000, 1.5951546E+000
 5.9940973E+002, 4.9841057E+004, 4.9841057E+004, 4.9841057E+004, 5.4522549E+001, 5.4536426E+001, 5.4556438E+001, 1.5953196E+000, 1.5952520E+000, 1.5951546E+000
 6.0000000E+002, 4.9841057E+004, 4.9841057E+004, 4.9841057E+004, 5.4522547E+001, 5.4536666E+001, 5.4556429E+001, 1.5953196E+000, 1.5952509E+000, 1.5951547E+000
